"X","Date.Time","City","State","Country","Shape","Duration","Summary","Posted","Image","URL","ID","madar"
NA,"5/16/22 11:13","Irvington","KY","USA","Circle","60 minutes plus","Shinny middle looks clear with some slight movement. Outer frame tee edges look knurled like a quarter","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168363.html","457X2022.07.16.11.15.10",FALSE
NA,"5/16/22 08:45","Scarborough","ON","Canada","Sphere","20 seconds","In sky dogging in and out of clouds in a swooping motion","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168364.html","458X2022.07.16.11.15.10",FALSE
NA,"5/16/22 02:30","Westminster","SC","USA","Unknown","","Strange lighted object in the sky","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168337.html","459X2022.07.16.11.15.10",FALSE
NA,"5/16/22 00:48","Vineland","","USA","Formation","3 minutes","It was","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168369.html","460X2022.07.16.11.15.10",FALSE
NA,"5/16/22 00:03","Havelock","NC","USA","","Unknown","Please zoom in and look above blood moon.","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168351.html","461X2022.07.16.11.15.10",FALSE
NA,"5/16/22 00:01","Macon","GA","USA","Egg","Less than 2 minutes","2 crafts moving extremely fast","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168343.html","462X2022.07.16.11.15.10",FALSE
NA,"5/16/22 00:00","Cheney","KS","USA","Formation","10 mins","A large object with multiple lights floating","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168248.html","463X2022.07.16.11.15.10",FALSE
NA,"5/15/22 23:54","Surprise","AZ","USA","Other","10 minutes","4 boomerang shaped objects. 3 were small and white. 1 was HUGE and appeared to <U+0093>glitter<U+0094>","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168357.html","464X2022.07.16.11.15.10",FALSE
NA,"5/15/22 23:53","cocoa","FL","USA","Sphere","10 minutes","Circular shape with rough edges looked kind of like a rock","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168322.html","465X2022.07.16.11.15.10",FALSE
NA,"5/15/22 23:30","Grant","MI","USA","Circle","5 min","Boyfriend asked what the thing in sky was","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168386.html","466X2022.07.16.11.15.10",FALSE
NA,"5/15/22 23:07","Lake Charles","LA","USA","Unknown","Pic from I- Phone","Unexplainable","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168108.html","467X2022.07.16.11.15.10",FALSE
NA,"5/15/22 23:00","New Denmark","WI","USA","Light","1-2 minutes","Orb, bright white moving under cloud cover and fast","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168342.html","468X2022.07.16.11.15.10",FALSE
NA,"5/15/22 22:54","Warkworth","ON","Canada","Other","","Only seen on picture","6/22/22","Yes","https://www.nuforc.org/webreports/reports/167/S167980.html","469X2022.07.16.11.15.10",FALSE
NA,"5/15/22 22:49","Bozeman","MT","USA","Unknown","26 seconds","In driveway after seeing lunar eclipse saw these lights and then they disappeared mere seconds afterwards.","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168366.html","470X2022.07.16.11.15.10",FALSE
NA,"5/15/22 22:33","Bemidji","MN","USA","Light","approx 3 minutes","Bright light that didn't behave like a satellite","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168347.html","471X2022.07.16.11.15.10",FALSE
NA,"5/15/22 22:33","Coatsburg","IL","USA","Light","3-4 minutes","A very quickly flickering craft appeared overhead to our right.","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168373.html","472X2022.07.16.11.15.10",FALSE
NA,"5/15/22 22:00","Medford","OR","USA","Light","2 minutes","Approached from sw at vry fast speed and brightness. Speed variable and it made two turns..","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168368.html","473X2022.07.16.11.15.10",FALSE
NA,"5/15/22 21:58","Richmond","","","Sphere","10mins","I didn't catch it, until I saw it in the photos.","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168753.html","474X2022.07.16.11.15.10",FALSE
NA,"5/15/22 21:57","Jefferson City","TN","USA","Light","30 seconds to a minute","We were looking for ufos when I looked up and seen a huge flash of light and then we<U+0092>re 2 objects flying moving out of this world","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168149.html","475X2022.07.16.11.15.10",FALSE
NA,"5/15/22 21:40","Northridge","CA","USA","Triangle","1 minute","It was night time during the lunar eclipse and the triangular shaped craft came from the north and made a wide turn towards the moon.","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168365.html","476X2022.07.16.11.15.10",FALSE
NA,"5/15/22 21:31","Studio City","CA","USA","Other","Captured on a photo","Was taking photos of moon starting to emerge from lunar eclipse.  ((NUFOC Note:  Lens flare??  PD))","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168318.html","477X2022.07.16.11.15.10",FALSE
NA,"5/15/22 21:25","Carbondale","CO","USA","Cigar","About 7 seconds","I was photographing the lunar eclipse with a telephoto lens when a UFO came into the picture quickly and crossed behind the moon","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168286.html","478X2022.07.16.11.15.10",FALSE
NA,"5/15/22 21:07","Playa del Rey","CA","USA","Unknown","On camera only","I<U+0092>m not sure what it is, I just tried to take a photo of the eclipse with my phone and, while the first was successful, this one wasnt.","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168223.html","479X2022.07.16.11.15.10",FALSE
NA,"5/15/22 21:05","Tucson","AZ","USA","Changing","At peak of bloodmoon","Taking pictures of the lunar eclipse I photographed a craft that wasn't visible to the naked eye. Had a energy field around it. Metalic","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168103.html","480X2022.07.16.11.15.10",FALSE
NA,"5/15/22 21:00","SOUTH OTSELIC","NY","USA","Other","1 minute","2 black square objects , floating , no noise at all , no lights, and ascended straight up out of view, one square larger than other","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168374.html","481X2022.07.16.11.15.10",FALSE
NA,"5/15/22 21:00","Gloucester","MA","USA","Unknown","A few minutes","A red glowing aerial object with maybe a type of billowing kite a above behind it","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168328.html","482X2022.07.16.11.15.10",FALSE
NA,"5/15/22 19:52","Raleigh","NC","USA","Cylinder","1 minute","A plane shape object was flying and it went behind the moon","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168370.html","483X2022.07.16.11.15.10",FALSE
NA,"5/15/22 19:20","Pine Grove","CO","USA","Cylinder","7 -8 minutes","Bright Rotating/Tumbling object","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168355.html","484X2022.07.16.11.15.10",FALSE
NA,"5/15/22 19:20","Pine Grove","CO","USA","Changing","4-5 min","What appeared as rotating cube that then appeared as a cyclinder in a upright postion","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168559.html","485X2022.07.16.11.15.10",FALSE
NA,"5/15/22 14:00","Sparks","NV","USA","Oval","About 50 seconds","5 white oval shape objects in the sky above me.","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168372.html","487X2022.07.16.11.15.10",FALSE
NA,"5/15/22 10:30","Roosevelt","MN","USA","Light","three minutes","brightening and dimming light traveling across the sky in a large arc then disappearing.","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168304.html","488X2022.07.16.11.15.10",FALSE
NA,"5/15/22 09:05","OREGON CITY","OR","USA","Circle","","seen in our yard come over trees a bright fiery orange colored light and disc shaped object. When it flew closer to our home had lights","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168219.html","489X2022.07.16.11.15.10",FALSE
NA,"5/14/22 23:08","Reno","NV","USA","","45 seconds","Attached video","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168384.html","491X2022.07.16.11.15.10",FALSE
NA,"5/14/22 23:08","East Syracuse","NY","USA","Cigar","About 4 minutes","4 people Witnessed a solid cigar shape craft which was illuminated","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168385.html","492X2022.07.16.11.15.10",FALSE
NA,"5/14/22 23:08","Sault Ste Marie","MI","USA","Disk","about 10 mins","We were riding bikes on the road and looked up and saw it. We grabbed out phones and recorded it","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168390.html","493X2022.07.16.11.15.10",FALSE
NA,"5/14/22 23:07","Tulelake","CA","USA","Rectangle","About a minute","Single large bar of light traveling at very high speed perpendicular to the light.","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168349.html","494X2022.07.16.11.15.10",FALSE
NA,"5/14/22 23:06","Pulaski","NY","USA","Cigar","68 seconds","A brightly lit fuselage moving though at 10K<U+0092>","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168387.html","495X2022.07.16.11.15.10",FALSE
NA,"5/14/22 23:06","Camillus","NY","USA","Cigar","30+seconds once noticed","Not a Starlink. Unknown object in the sky.","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168227.html","496X2022.07.16.11.15.10",FALSE
NA,"5/14/22 23:00","Rogers","MN","USA","Triangle","10 min","We saw something like a craft hovering then disappear","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168309.html","497X2022.07.16.11.15.10",FALSE
NA,"5/14/22 23:00","Rogers","MN","USA","Cigar","10 min","I think it was a cigar my husband submitted video too that looks like a triangle in his video","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168305.html","498X2022.07.16.11.15.10",FALSE
NA,"5/14/22 22:40","Chicago","IL","USA","Cylinder","1 minute","A long, opaque, cylinder shaped object moving slowly across the sky. It slowly disappeared after about a minute.","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168375.html","499X2022.07.16.11.15.10",FALSE
NA,"5/14/22 22:35","EDMONTON","AB","Canada","Formation","3 minutes","Straight line formation distance apart equal about 3 lrg plane sizes long. Diamond bracelet next to moon stretched out","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168193.html","500X2022.07.16.11.15.10",FALSE
NA,"5/14/22 22:34","Between Ennis and Norris","","","Light","About 2-3 minutes.","We watched the <U+0093>bar<U+0094> of light fly across the sky and then disappear","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168109.html","501X2022.07.16.11.15.10",FALSE
NA,"5/14/22 22:30","Saskatoon","SA","Canada","Cylinder","30 seconds","Moving slowly west to east 100-200 ft long all white lights from one end to the other no flashing no noise no other colors","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168379.html","502X2022.07.16.11.15.10",FALSE
NA,"5/14/22 22:12","Lac du Flambeau","WI","USA","Cigar","2 minutes","Large Football size ship with multiple green lights came out of the West/Northwest and moved in the direction of north","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168271.html","503X2022.07.16.11.15.10",FALSE
NA,"5/14/22 22:10","Rochester","MN","USA","Cigar","15-20 seconds","Most unexplainable thing I<U+0092>ve ever seen","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168388.html","504X2022.07.16.11.15.10",FALSE
NA,"5/14/22 22:06","Pelican Rapids","MN","USA","Cigar","2 minutes","Oblong white object heading east and slightly south","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168235.html","505X2022.07.16.11.15.10",FALSE
NA,"5/14/22 22:05","Luck","WI","USA","Cigar","15 minutes","Cigar shape object with lights","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168389.html","506X2022.07.16.11.15.10",FALSE
NA,"5/14/22 21:58","Florissant MO","MO","USA","Light","1 minute","rapidly blinking object flying across sky at high rates of speed, not plane","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168392.html","507X2022.07.16.11.15.10",FALSE
NA,"5/14/22 21:55","Allen","TX","USA","Other","Over a year","Neon vortices at night and unexplainable energy creeping indoors.","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168393.html","508X2022.07.16.11.15.10",FALSE
NA,"5/14/22 21:38","Spokane","WA","USA","Other","20 solid seconds","Large 2x10 board floating west to east. I say floating because I heard no noise but a light sound of cheering.","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168327.html","509X2022.07.16.11.15.10",FALSE
NA,"5/14/22 21:20","Alvord Desert","OR","USA","Circle","2 minutes","2 Stationary glowing objects in space with a beam forming, glowing bright, then dimming and vanishing over 2 minutes","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168319.html","510X2022.07.16.11.15.10",FALSE
NA,"5/14/22 21:00","Salem","VA","USA","Circle","","Round moving thing","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168381.html","511X2022.07.16.11.15.10",FALSE
NA,"5/14/22 20:45","Midlothian","TX","USA","Light","Abt. 5.5 seconds","Saw two lights,moving fast; they were dancing with each other is how you would most accurately describe them","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168360.html","512X2022.07.16.11.15.10",FALSE
NA,"5/14/22 16:10","Mentor","OH","USA","Rectangle","4 minutes","Rectangle over the lake","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168321.html","513X2022.07.16.11.15.10",FALSE
NA,"5/14/22 14:15","South of Corona","CA","USA","Cigar","Several minutes","Many on the freeway were looking East. I was traveling 1-15 North. I thought it was a blimp and told my daughter. Wasn't sure it was.","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168344.html","514X2022.07.16.11.15.10",FALSE
NA,"5/14/22 10:00","Grand Marais","MN","USA","Formation","5 seconds","Cluster of lights moving","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168391.html","515X2022.07.16.11.15.10",FALSE
NA,"5/14/22 01:37","Chattanooga","TN","USA","Changing","Unknown","Bright lights changing in sky no sound.","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168361.html","517X2022.07.16.11.15.10",FALSE
NA,"5/14/22 00:27","BONNYVILLE","AB","Canada","Rectangle","SECONDS ONLY","FLASH OF LIGHT","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168339.html","518X2022.07.16.11.15.10",FALSE
NA,"5/13/22 22:00","middle grove","NY","USA","Circle","2 or 3 minutes","light brighter than venus moved overhead from south heading north east","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168401.html","519X2022.07.16.11.15.10",FALSE
NA,"5/13/22 21:55","Hampden","MA","USA","Light","7 minites","This was what I thought was a star. It then started moving at a fixed speed.","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168400.html","520X2022.07.16.11.15.10",FALSE
NA,"5/13/22 21:36","Middletown","DE","USA","Triangle","5 min.","Bright orange V shape","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168350.html","521X2022.07.16.11.15.10",FALSE
NA,"5/13/22 21:27","Troy","MT","USA","Circle","8 seconds maybe","I began filming the lake, when 2 objects came into view and I heard a <U+0093>whoosh<U+0094>. One went left and the other went right.","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168377.html","522X2022.07.16.11.15.10",FALSE
NA,"5/13/22 21:12","Stockton Lake","MO","USA","Light","1-2 minutes","One large white light moving in the sky followed by multiple smaller lights.","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168394.html","523X2022.07.16.11.15.10",FALSE
NA,"5/13/22 20:00","Greenbrier","TN","USA","Changing","45 mins","Multi colored shape shifting UFO","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168160.html","524X2022.07.16.11.15.10",FALSE
NA,"5/13/22 20:00","whitehousse","TN","USA","Changing","Various","UFO","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168158.html","525X2022.07.16.11.15.10",FALSE
NA,"5/13/22 19:22","Speers","PA","USA","Unknown","3 to 4 minutes","I observed a dozen or more bright lights in the storm clouds. The lights were like nothing I have seen before. I showed the video to s","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168205.html","526X2022.07.16.11.15.10",FALSE
NA,"5/13/22 18:53","Riverside","CA","USA","Other","I saw it for maybe 2 to m","It was off in the distance and when it got closer it looked like a helicopter but the skin on it was translucent","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168228.html","527X2022.07.16.11.15.10",FALSE
NA,"5/13/22 09:08","Binghamton","NY","USA","Light","30 minutes","Light in the sky, unlike a plane, moving at different speeds in different directions","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168314.html","529X2022.07.16.11.15.10",FALSE
NA,"5/13/22 07:45","Coco Kay island","","Bahamas The","Other","60 seconds","Rainbow appeared craft appeared next to rainbow","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168397.html","530X2022.07.16.11.15.10",FALSE
NA,"5/13/22 02:00","Benson","AZ","USA","Sphere","1 minute","Capture from trail cam","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168406.html","532X2022.07.16.11.15.10",FALSE
NA,"5/12/22 07:49","McCordsville","IN","USA","Unknown","Few seconds of sighting","A large grey/black object floating in place with non-changing perspective","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168262.html","535X2022.07.16.11.15.10",FALSE
NA,"5/11/22 20:59","Casa Grande (10 miles outside of)","AZ","USA","Other","29 seconds","We took pictures of the strange clouds and upon viewing the photos, realized there was actually a large craft there, invisible to us.","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168131.html","536X2022.07.16.11.15.10",FALSE
NA,"5/11/22 19:01","Fort Gratiot","MI","USA","Unknown","","Possible Orb","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168212.html","537X2022.07.16.11.15.10",FALSE
NA,"5/11/22 05:00","Solvay","NY","USA","Changing","Hours?","I've seen many different ufos over the past month. I've taken photos of all of them.","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168371.html","538X2022.07.16.11.15.10",FALSE
NA,"5/10/22 22:59","","","","Oval","30 seconds","Object following cruise ship then quickly ran off","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168362.html","540X2022.07.16.11.15.10",FALSE
NA,"5/10/22 22:59","","","","Disk","35 seconds","Was on the upper decks of Carnival Horizon when I noticed an object following the ship. It then flew in zig zag direction and flew off.","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168027.html","541X2022.07.16.11.15.10",FALSE
NA,"5/10/22 14:00","Charlottetown","","Canada","Other","8 seconds ?","I didn't realize it was there until I looked at pictures","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168277.html","542X2022.07.16.11.15.10",FALSE
NA,"5/8/22 10:35","Durango","CO","USA","Oval","5 sec","Shooting pics of mountains at high speed shooting, in 1 picture got a blurry object.","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168378.html","546X2022.07.16.11.15.10",FALSE
NA,"5/8/22 03:16","Medicine Bow","WY","USA","Circle","5 to 7 Seconds","An orb followed alongside a black Ford Escape, starboard of the vehicles for approximately a quarter of a mile.","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168334.html","548X2022.07.16.11.15.10",FALSE
NA,"5/7/22 20:39","","","","Unknown","54 Seconds","I was watching ISS feed and this object showed up towards ISS and then went out the same way","6/22/22","","https://www.nuforc.org/webreports/reports/167/S167914.html","549X2022.07.16.11.15.10",FALSE
NA,"5/6/22 22:00","Clovis","CA","USA","Triangle","10 seconds","Saw a ball of fire. Orange orb. I looked at it for a few seconds and the light vanished but I saw a slick black metallic craft","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168178.html","550X2022.07.16.11.15.10",FALSE
NA,"5/6/22 12:29","","AZ","USA","Rectangle","30 sec-1 minute","Looking out window saw large vertical rectangle. Stationary. Plane moving, object was in stationary position.","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168331.html","551X2022.07.16.11.15.10",FALSE
NA,"5/5/22 23:01","Fresno","CA","USA","Cigar","","Took pic","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168613.html","552X2022.07.16.11.15.10",FALSE
NA,"5/3/22 01:00","West Tisbury","null","","Changing","30 minutes","UFO flying over chicken coop","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168358.html","553X2022.07.16.11.15.10",FALSE
NA,"5/1/22 20:05","WALLKILL","NY","USA","Circle","30 seconds","The color of fire and a perfect circle.","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168174.html","554X2022.07.16.11.15.10",FALSE
NA,"5/1/22 12:00","All","NH","USA","","1000","Mankind","6/22/22","","https://www.nuforc.org/webreports/reports/167/S167937.html","555X2022.07.16.11.15.10",FALSE
NA,"5/1/22 11:08","Hampden","MA","USA","Other","3 min 39 sec","2 craft seen, :02-:08 secs cigar shape, 1:50-1-58 min sphere that flashed","6/22/22","","https://www.nuforc.org/webreports/reports/167/S167949.html","556X2022.07.16.11.15.10",FALSE
NA,"4/30/22 12:30","Biloxi","MS","USA","Triangle","15-20 seconds","Shiny metallic triangle that approached Military helicopter, with blue light on bottom and accelerated at incredible speed","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168444.html","557X2022.07.16.11.15.10",FALSE
NA,"4/30/22 04:34","Montgomery","PA","USA","Circle","Till complete day light","Was night fishing all night when 2 artificial looking orbs appeared in the sky stationary","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168494.html","558X2022.07.16.11.15.10",FALSE
NA,"4/29/22 15:23","Aguadilla","","Puerto Rico","Changing","5 minutes","We saw a tic tac turn into a dreidel and speed off in a light","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168484.html","559X2022.07.16.11.15.10",FALSE
NA,"4/28/22 19:30","Glendale","MN","USA","Egg","10 seconds","Bright purple flying object about 3-5k feet altitude traveling SW to NE at 3x the speed of commercial airliners. Completely silent.","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168332.html","560X2022.07.16.11.15.10",FALSE
NA,"4/27/22 03:30","Milton","FL","USA","Triangle","30 sec","Triangular shape craft with 3 quite large white lights at each point","6/22/22","","https://www.nuforc.org/webreports/reports/167/S167951.html","561X2022.07.16.11.15.10",FALSE
NA,"4/26/22 22:57","Denton","TX","USA","Chevron","1-5 minutes","I have a short video of craft leaving scene of sighting","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168611.html","562X2022.07.16.11.15.10",FALSE
NA,"4/22/22 03:30","Wayne","MI","USA","Rectangle","Approx 5 min","It came from the S.E. over the railroad tracks and over the church","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168405.html","563X2022.07.16.11.15.10",FALSE
NA,"4/21/22 22:15","Dillsborro","IN","USA","Sphere","30-45 minutes","I stepped outside, it was above me a couple thousand feet in the sky.","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168338.html","564X2022.07.16.11.15.10",FALSE
NA,"4/20/22 21:54","Albuquerque","NM","USA","Circle","48 seconds","Potential object in the sky","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168675.html","565X2022.07.16.11.15.10",FALSE
NA,"4/19/22 21:40","Morristown","TN","USA","Cigar","20 seconds","Very large cigar shape craft","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168751.html","566X2022.07.16.11.15.10",FALSE
NA,"4/19/22 21:00","Nashville","TN","USA","Changing","hour","Shape changing ufo & colorshift","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168159.html","567X2022.07.16.11.15.10",FALSE
NA,"4/17/22 20:05","York","PA","USA","Cigar","Maybe 5 minutes","I live at the top on a hill- looked up and it was in the northwest sky, seemed to be hanging low","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168091.html","568X2022.07.16.11.15.10",FALSE
NA,"4/15/22 22:00","Merritt island","FL","USA","","20 minutes","High altitude Flash of light followed by dropping object","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168480.html","569X2022.07.16.11.15.10",FALSE
NA,"4/14/22 01:30","Peoria","IL","USA","Fireball","5-10 minutes","Orange and red in color with the entire orb pulsating lightly and traveling without any noise very slowly towards the East","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168670.html","570X2022.07.16.11.15.10",FALSE
NA,"4/12/22 20:32","Elkhorn/Omaha","NE","USA","Unknown","20 seconds","at home during storm, was taking video of lightning when object came into view and disappeared behind clouds","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168135.html","571X2022.07.16.11.15.10",FALSE
NA,"4/11/22 13:45","Tampa","FL","USA","Light","12 seconds","light that<U+0092>s noticeably moving and seems to disappear and reappear","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168630.html","572X2022.07.16.11.15.10",FALSE
NA,"4/10/22 00:00","Bellingham","WA","USA","Light","Seconds","Green light","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168512.html","573X2022.07.16.11.15.10",FALSE
NA,"4/9/22 23:59","Austin","TX","USA","Triangle","Several minutes","Triangle being chased by helicopter","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168678.html","574X2022.07.16.11.15.10",FALSE
NA,"4/6/22 05:47","Daly City","CA","USA","Star","1 hour or more","It pulsates and spins in a circle emitting a soundwave","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168170.html","575X2022.07.16.11.15.10",FALSE
NA,"4/4/22 01:13","Peterborough","ON","Canada","Rectangle","45 seconds","Large Low flying Ship, center hole glowed Blue, had wings about 35 degrees back from just past front cockpit area. Cargo area past wing","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168681.html","576X2022.07.16.11.15.10",FALSE
NA,"4/2/22 21:51","Union","OR","USA","Formation","","I noticed five objects in the north sky all of them same distance and moving f the same speed","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168266.html","577X2022.07.16.11.15.10",FALSE
NA,"4/1/22 21:58","Deltona","FL","USA","Triangle","Seconds","Three lights forming triangle shape hovering completely still then shot off","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168477.html","578X2022.07.16.11.15.10",FALSE
NA,"4/1/22 16:00","Newry","Ulster","Ireland","Cigar","5/6seconds","Whole bottom of what looked like a pale coloured cigar really really low in the sky","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168376.html","579X2022.07.16.11.15.10",FALSE
NA,"3/30/22 23:18","Fort Collins","CO","USA","Cigar","30-40 secs","Cigar-shaped object moving at about 250 mph at about 400 feet altitude.","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168179.html","580X2022.07.16.11.15.10",FALSE
NA,"3/29/22 20:43","ABERDEEN","MD","USA","Rectangle","","Saw this","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168325.html","584X2022.07.16.11.15.10",FALSE
NA,"3/28/22 20:41","Wisconsin Rapids","WI","USA","Sphere","3 Minutes","Large bright Light","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168204.html","585X2022.07.16.11.15.10",FALSE
NA,"3/28/22 01:11","Brooksville","FL","USA","Changing","2 minutes","Object shape shifted 3 times until it flew backwards and disappeared.","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168243.html","586X2022.07.16.11.15.10",FALSE
NA,"3/27/22 23:30","Port lucie","FL","USA","Sphere","2 min","Front door","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168748.html","587X2022.07.16.11.15.10",FALSE
NA,"3/27/22 23:30","Port st lucie","null","","Sphere","2min","Standing at my front door took a picture of the Moon lower than I've ever seen it behind me","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168750.html","588X2022.07.16.11.15.10",FALSE
NA,"3/22/22 06:46","Upland","CA","USA","Fireball","Approximately 5 minutes.","I put down 100 witnesses since this thing was visible on the 210 eastbound free way. It looked like an egg shape with a halp around it.","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168163.html","589X2022.07.16.11.15.10",FALSE
NA,"3/20/22 21:30","Johannesburg","Gauteng","South Africa","Other","Couple frames","Was trying out astrophotography of the moon and in the video you can see something passing in the clip","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168647.html","590X2022.07.16.11.15.10",FALSE
NA,"3/20/22 18:15","","","Spain","Cone","Unknown","Random photographs","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168380.html","591X2022.07.16.11.15.10",FALSE
